,logFC,AveExpr,t,P.Value,adj.P.Val,B,type
OR1I1,0.161008936064249,5.95260886135924,3.10115700672602,0.00224837253262304,0.00651128169395981,-2.183477279,NOT
PXMP4,-0.109149301,5.93798461681151,-3.099867714,0.00225766266097674,0.00653724810668366,-2.187242317,NOT
SYTL2,0.166027521140788,5.80648918838015,3.09972911468467,0.00225866345931167,0.00653920807637802,-2.187646976,NOT
CD72,0.185106933244755,4.88923357331487,3.09895871159158,0.00226423387328997,0.00655439538772268,-2.189895975,NOT
DALRD3,-0.124794127,6.18672587409695,-3.098692794,0.0022661595375601,0.00655902921064708,-2.190672138,NOT
NFU1,-0.177527187,7.46208205381774,-3.098617912,0.00226670208016081,0.006559659058814,-2.190890696,NOT
RPP25L,0.129817093162956,7.93484567430057,3.09639530553343,0.00228286014846993,0.00660547236309458,-2.197375599,NOT
MYH10,0.191362860825552,7.06075610003306,3.09622544861074,0.00228409935380241,0.00660811088486142,-2.19787102,NOT
USP16,-0.149844815,8.35694457516884,-3.095819062,0.00228706670667202,0.00661574762491686,-2.199056228,NOT
NPNT,-0.148650632,6.21755301938003,-3.095024409,0.00229287938985624,0.00663161162212289,-2.201373393,NOT
ZFAND6,-0.198631753,8.00405972204831,-3.094952276,0.00229340770037364,0.00663218946499685,-2.201583703,NOT
CADM1,0.157053201137647,5.66776883346889,3.09475037364352,0.0022948870493666,0.00663551700839487,-2.202172341,NOT
FAM102B,-0.134858362,5.52140009493746,-3.094434045,0.00229720658087523,0.00664083982985644,-2.203094516,NOT
MIR646HG,-0.158157443,4.33252081976034,-3.094394162,0.00229749918786152,0.00664083982985644,-2.20321078,NOT
PTGES2,0.178763592887117,7.28159036564984,3.09436477697117,0.00229771479153692,0.00664083982985644,-2.203296439,NOT
INAFM2,-0.151795388,6.30529354368291,-3.093754589,0.00230219613487915,0.00665283933165477,-2.205075014,NOT
DYNC2H1,-0.117243992,4.7679703777126,-3.092639674,0.00231040515396283,0.00667560601806235,-2.208323954,NOT
ATAD3B,0.105141168015639,6.48801382336899,3.09253458183438,0.00231118033041971,0.00667689017036535,-2.208630146,NOT
ABCF2,-0.085282117,6.15674888792158,-3.091156533,0.00232136730102895,0.00670536029091034,-2.212644308,NOT
PERM1,0.19841446976997,5.38561468809518,3.090934259,0.00232301429767533,0.00670915774556073,-2.213291626,NOT
PPFIA2,0.0749419218742061,3.94659170640141,3.09080527904595,0.00232397050472707,0.00671095931189101,-2.21366723,NOT
PSPH,-0.140115079,4.77456644074483,-3.090716563,0.00232462841864709,0.00671189910120816,-2.213925571,NOT
CKM,0.136265267355495,4.29430268172837,3.09057417268609,0.00232568474479483,0.00671398879278106,-2.214340201,NOT
LRRK1,0.137407373190324,5.63610980843452,3.09011223378739,0.00232911469482721,0.00672292929070226,-2.215685212,NOT
MMP2,0.14504009597431,5.76208371590337,3.08942762421198,0.00233420659477653,0.00673666372199409,-2.217678235,NOT
ADM5,0.172613443807542,5.70925554838864,3.08918946909882,0.00233598032297098,0.00674081914810438,-2.218371455,NOT
C1QL1,0.0961375568325808,4.31978071146393,3.08901716666541,0.00233726437057623,0.00674356054211705,-2.218872961,NOT
LHX4-AS1,-0.128222833,4.79830964103718,-3.088729723,0.00233940793171335,0.0067487806981179,-2.219709543,NOT
C4orf47,-0.065738396,3.58476148214481,-3.088654829,0.00233996674655124,0.00674942830109679,-2.219927508,NOT
MCHR2-AS1,0.0756540793130357,3.46765808945146,3.08857620801077,0.00234055349169396,0.00675015627004539,-2.22015631,NOT
SLC6A14,-0.420111341,7.08886471796548,-3.088419852,0.00234172077973768,0.00675255807760952,-2.220611322,NOT
KANSL1L,-0.167215552,4.96539941353752,-3.087687877,0.0023471925569673,0.00676736980006511,-2.222741174,NOT
PIP4P1,0.129483324349236,7.34641388028523,3.08718807854698,0.00235093551352348,0.00677660521171786,-2.224195196,NOT
ZNF667-AS1,0.231009571217257,5.27676555277735,3.08717051921808,0.00235106711426946,0.00677660521171786,-2.224246276,NOT
SVEP1,0.0666406363964643,4.42025574270271,3.08663024186713,0.00235511962197732,0.00678731690627809,-2.225817813,NOT
AFF1,-0.089736077,6.51844426358028,-3.086373699,0.0023570461571524,0.006791899489094,-2.22656395,NOT
DDX51,-0.11369195,4.88392980242805,-3.085060599,0.00236692980902483,0.00681940616306455,-2.230382132,NOT
HNRNPLL,-0.118741183,5.65171840791709,-3.084896861,0.0023681649393505,0.00682199112380249,-2.230858141,NOT
TAL1,0.0854947569044913,5.40685881990623,3.08457250212551,0.0023706134434429,0.00682807022345917,-2.231801031,NOT
ERVW-1,0.108043513790283,3.96674077065938,3.08381169298714,0.00237636577621995,0.00684366223827794,-2.234012304,NOT
ASH1L,-0.126632215,7.64329013895793,-3.083462197,0.00237901256862025,0.00685030747900522,-2.235027943,NOT
DIXDC1,0.0921273800749657,4.88082571156547,3.08284775585803,0.00238367243070611,0.00686227375000733,-2.236813263,NOT
ST6GALNAC3,0.156219488599871,4.06472896068181,3.08282461173896,0.00238384811812965,0.00686227375000733,-2.236880504,NOT
TSG101,-0.112393563,9.64699653987918,-3.08210449,0.00238932055139185,0.00687704637745919,-2.23897247,NOT
ZNF492,-0.088404198,3.09057364169933,-3.08124201,0.00239589008014558,0.00689497205103052,-2.241477416,NOT
ADSS,-0.106484594,5.7941403297561,-3.080826014,0.00239906468537862,0.00690312398352675,-2.242685389,NOT
DCTN5,-0.077520071,6.65592280473532,-3.080014352,0.00240526993753641,0.00691999280304759,-2.245041881,NOT
SCD5,0.113591361319427,5.57809035723866,3.07988708795895,0.00240624422739493,0.00692180941331559,-2.245411314,NOT
TMEM74,-0.075529907,3.73649878727641,-3.07943899,0.00240967762065386,0.00693069836241063,-2.246711989,NOT
ANKZF1,0.117589318827621,7.36863156630957,3.07928006316689,0.00241089642395696,0.00693321609784091,-2.247173256,NOT
ARHGEF5,-0.170080399,7.20053974521705,-3.077958466,0.0024210537854002,0.00696143481265622,-2.251008229,NOT
LOC100506473,0.123994899976545,4.61914228410249,3.0777077058096,0.00242298550136192,0.00696599705233471,-2.251735713,NOT
LTBP1,0.163884028411502,7.31062083234383,3.0776398859544,0.00242350819137565,0.00696650767015402,-2.251932456,NOT
MAPK1,-0.08070389,7.17723679801921,-3.077515277,0.00242446883034628,0.00696827687172987,-2.252293934,NOT
ZNF280C,-0.171629966,3.57942611125481,-3.07692552,0.00242902016136617,0.00698036427297654,-2.254004577,NOT
BVES-AS1,0.084803233439375,3.38476155398108,3.0766101780305,0.00243145698461771,0.00698637255984378,-2.254919135,NOT
SERPINB8,-0.191396914,6.60753824864231,-3.076275282,0.00243404738554423,0.00699282035283433,-2.255890312,NOT
LOC102724382,0.124302515435926,3.57776713952773,3.07608744814349,0.00243550138204206,0.00699600197789771,-2.256434976,NOT
ADNP,-0.145148019,8.52877462096076,-3.075491188,0.00244012226603531,0.00700827831935138,-2.258163761,NOT
MIRLET7D,-0.17446698,5.9880703858972,-3.075360146,0.00244113890195649,0.00701020087520591,-2.258543663,NOT
PPP1R14A,0.227394244358019,4.24861694521017,3.07488180150574,0.00244485324274454,0.00701986876184422,-2.259930296,NOT
MAPRE2,-0.092257012,5.95079075961055,-3.074656412,0.00244660520054841,0.00702390014059603,-2.260583593,NOT
SGCA,0.191346688251629,5.01241939677072,3.07403418144774,0.00245144782217789,0.00703680202390549,-2.262386918,NOT
DIS3,-0.187142555,6.5370861477026,-3.072747034,0.00246149337110059,0.0070646329507789,-2.266116242,NOT
GADD45G,-0.184594643,5.01306405203271,-3.072594026,0.00246269004668698,0.00706706278074155,-2.266559467,NOT
DST,-0.113171054,6.22059350993055,-3.07237772,0.00246438269520956,0.00707091498733523,-2.267186019,NOT
CORO1C,-0.16772298,9.04549894123907,-3.07219111,0.00246584382033619,0.00707410189639717,-2.267726519,NOT
TRAPPC3L,-0.126867273,3.74622697560184,-3.071951756,0.0024677190998066,0.00707804620804804,-2.268419746,NOT
DOC2B,0.195609517834361,5.72637291640005,3.07192613468734,0.00246791991571479,0.00707804620804804,-2.26849395,NOT
NKX6-3,0.144666865481048,5.85359729542732,3.07174834505664,0.00246931380867957,0.00708103795023056,-2.269008836,NOT
CKAP2L,-0.180851532,5.496986951,-3.070839879,0.00247644764735531,0.00710048645147124,-2.271639378,NOT
STRBP,-0.182258954,6.25701924412265,-3.070339277,0.0024803867997117,0.00711077090493892,-2.273088614,NOT
SMCHD1,-0.170158713,6.26777076900705,-3.069755918,0.00248498445915873,0.00712150286216374,-2.274777167,NOT
CTNNA1,-0.108599553,8.64747664846664,-3.069732325,0.00248517056797682,0.00712150286216374,-2.274845451,NOT
CAPZB,0.0939481446482007,8.29179066414997,3.06973003786801,0.00248518861026073,0.00712150286216374,-2.27485207,NOT
GATAD1,-0.129509218,6.33949722227226,-3.069393571,0.00248784419864855,0.00712810086322976,-2.275825846,NOT
DUBR,-0.14441984,4.44352864982696,-3.069190419,0.00248944885472537,0.00713168631746782,-2.276413746,NOT
ZFX,-0.118287586,5.63194325879739,-3.069074141,0.00249036774828892,0.00713330648445754,-2.276750228,NOT
TDRD10,0.136545804369681,4.91214296446407,3.06882168621067,0.00249236384749722,0.00713801125738033,-2.277480731,NOT
SLC1A7,0.0966219874876495,4.98017414158006,3.06850719492352,0.00249485252367833,0.00714412521248485,-2.278390668,NOT
TIMM17B,0.10330832361056,6.19911144737813,3.06841987365566,0.00249554393308067,0.0071450916070107,-2.278643306,NOT
IDI2-AS1,-0.158723473,4.20997702956969,-3.067091061,0.00250608730972306,0.00717426128881015,-2.282487023,NOT
RNF4,0.106765606271358,8.98540633099848,3.06702089116813,0.00250664520439332,0.0071748409735279,-2.282689953,NOT
PRADC1,0.1208431983798,6.74906785253508,3.06645429222998,0.00251115425667231,0.00718672840001426,-2.284328407,NOT
TP53I11,0.114201887582038,5.41509289851569,3.06521130117726,0.00252107233484715,0.00721409047425858,-2.287921856,NOT
APOL3,0.184505438050809,6.84142903421863,3.06421787703874,0.00252902503823269,0.00723582163716575,-2.290792876,NOT
SPATA1,-0.124562208,3.02519880488112,-3.063105355,0.00253795862886063,0.00726035267102713,-2.2940071,NOT
MYLPF,0.122013163707304,5.65358586044631,3.06237344202919,0.00254385178199666,0.00727618018913978,-2.296121124,NOT
DYRK4,0.117096778974042,6.91892416565113,3.06219458336761,0.00254529381847547,0.00727927349587515,-2.296637662,NOT
CLNS1A,-0.120013352,8.1357122916032,-3.061476228,0.00255109311478865,0.00729482546761378,-2.298711979,NOT
GRB10,0.108845119047892,6.46440501327392,3.06125362097797,0.00255289269368064,0.00729893750177378,-2.299354687,NOT
ARHGEF16,0.161855622875611,6.25041172222467,3.06120556162369,0.00255328136492399,0.0072990150375369,-2.299493438,NOT
XRCC4,-0.12320327,5.01026590216454,-3.060898301,0.00255576756869396,0.00730508787721842,-2.300380476,NOT
FAM50A,0.17383618965361,7.92951509809085,3.06080845489734,0.00255649498239769,0.00730613260258274,-2.300639841,NOT
MT1F,0.170345089269481,8.59951400335136,3.06049772804959,0.00255901216520414,0.00731136524194722,-2.301536781,NOT
KIFC2,-0.1790877,7.50327012245934,-3.060493027,0.00255905026746577,0.00731136524194722,-2.301550351,NOT
ZNF460,-0.06453195,4.17925967077094,-3.060415592,0.00255967792665958,0.00731212367106318,-2.30177386,NOT
RNF19B,0.320818923465315,7.37045038290508,3.05981232666286,0.00256457265274627,0.00732506971047561,-2.303514965,NOT
JSRP1,0.410953227063702,5.49871905082658,3.05961269625163,0.00256619429798346,0.00732866466087,-2.304091057,NOT
LINC01816,0.153799046770195,4.40683724961648,3.05881434930553,0.00257268891824252,0.00734617310912021,-2.306394584,NOT
INO80B,0.184738471322303,6.77662568199774,3.05875043400946,0.00257320952947757,0.00734662056018854,-2.30657898,NOT
TIAM2,-0.149193765,4.57679305690456,-3.058475696,0.00257544846761974,0.0073519730860163,-2.307371562,NOT
ZNF782,-0.113193266,4.50642406078346,-3.05831062,0.00257679459821939,0.00735477581632308,-2.307847754,NOT
RAD18,-0.114463904,4.32630299042236,-3.058211256,0.0025776051783889,0.00735604938384439,-2.308134374,NOT
KATNAL1,-0.142597859,5.15722375352638,-3.057321689,0.00258487251912243,0.00737545462475808,-2.310700016,NOT
ABHD14B,0.274628435431885,7.46919038735176,3.05728953340325,0.00258513557186389,0.00737545462475808,-2.310792746,NOT
RPS10P7,0.17599318412628,4.68204960538846,3.05712730499694,0.00258646306116285,0.00737819927635376,-2.31126056,NOT
LINC01788,-0.10085747,3.2645772634782,-3.056248131,0.00259366814541592,0.00739770733535697,-2.313795425,NOT
TIFAB,0.167177085731819,4.81682490648436,3.0561224644609,0.00259469952786864,0.00739960362602234,-2.314157697,NOT
MFSD8,-0.163318653,6.0696584170942,-3.05584747,0.00259695780821083,0.00740499777290398,-2.314950406,NOT
B3GALT5,0.150860500892551,4.77023018874501,3.05568811969073,0.00259826724224602,0.00740710841537246,-2.315409727,NOT
NLRP12,0.115880317242886,5.0626306696351,3.05566809545178,0.00259843183067504,0.00740710841537246,-2.315467445,NOT
LSS,-0.140108269,6.28968576529845,-3.055222955,0.00260209312563958,0.00741649809690976,-2.31675042,NOT
LINC01558,0.0805097540772574,3.62538517197148,3.05455470578924,0.00260759843587852,0.0074309103295314,-2.318676123,NOT
CCDC170,0.125218823382673,4.65186199991675,3.0545198535554,0.00260788585717902,0.0074309103295314,-2.318776546,NOT
ZDHHC20,-0.156883392,7.54300591999368,-3.054287077,0.0026098062809682,0.00743533293821424,-2.319447246,NOT
LINC00165,0.158022191444622,4.79412372216117,3.05300294146761,0.00262042395254426,0.00746452924424489,-2.323146402,NOT
ATP5F1E,-0.066176253,7.41599336471296,-3.052945357,0.00262090101047005,0.00746483487575753,-2.32331225,NOT
CEP164,-0.100091394,6.65062132489536,-3.052853087,0.00262166559540383,0.00746595923825821,-2.323577992,NOT
WDR44,-0.120532491,5.67142773592494,-3.052763943,0.00262240446682004,0.00746701006715979,-2.323834722,NOT
SMARCA2,-0.103276393,6.13661409085121,-3.051900315,0.00262957261470171,0.00748636467996026,-2.32632158,NOT
PIGQ,0.110252071815995,6.04606481700515,3.05159733566602,0.00263209163097616,0.00749247967373754,-2.327193873,NOT
SLAIN1,0.132516455018183,3.49531541425348,3.05143073833993,0.00263347769553754,0.00749536835154544,-2.327673482,NOT
XAF1,-0.299644016,7.62316989543053,-3.051311684,0.00263446862179939,0.00749713173623994,-2.328016208,NOT
RBSN,-0.10415743,5.93140849914632,-3.05108496,0.00263635666621425,0.00750144726956071,-2.328668853,NOT
SLC39A3,0.101142565789136,5.83232845268268,3.05102192994515,0.00263688177179835,0.00750188404862812,-2.328850283,NOT
COPG1,0.292710545156883,7.15480008773892,3.0494807063472,0.00264975178120294,0.00753743679849583,-2.333285594,NOT
LOC105379426,-0.242971774,6.15976138124323,-3.049078706,0.0026531181983483,0.00754594958977958,-2.334442134,NOT
MBD2,-0.085668301,5.51004483722374,-3.048968827,0.00265403902960216,0.00754750527251843,-2.334758228,NOT
KPNB1,-0.095580908,8.7749847944425,-3.048862058,0.00265493408204254,0.00754847750556071,-2.335065366,NOT
TRIM59,-0.246991034,5.5457477850041,-3.048838843,0.00265512872830328,0.00754847750556071,-2.335132145,NOT
USP33,-0.116045386,6.90229899142547,-3.048699276,0.00265629923094433,0.00754968679221391,-2.335533616,NOT
MARCKS,0.147439319223389,8.8004843105788,3.04869894240616,0.00265630202521772,0.00754968679221391,-2.335534574,NOT
LOC389834,-0.170278421,4.47040197298933,-3.047972708,0.00266240036827848,0.00756595419971929,-2.337623343,NOT
LRRTM2,0.139324408520771,4.28350203336757,3.04759807050059,0.00266555132331477,0.00757319317517532,-2.338700687,NOT
KIAA0895L,-0.135578818,6.15817642269826,-3.047580644,0.00266569797418248,0.00757319317517532,-2.338750797,NOT
PGGHG,0.194011839356011,5.58721979111489,3.04697030693499,0.00267083894535648,0.0075867309172445,-2.340505679,NOT
SPINK4,0.137951580179766,4.35323773026582,3.04660554085016,0.00267391579180846,0.00759440236424159,-2.341554327,NOT
UBR5,-0.141068434,7.83641396469094,-3.04647225,0.00267504092749447,0.00759652922271181,-2.341937489,NOT
JMJD6,0.106751312031993,5.64537133673768,3.04622518090206,0.002677127653869,0.00760120113307442,-2.342647686,NOT
NPAS2,-0.140602028,5.48693068011403,-3.046188317,0.00267743913499565,0.00760120113307442,-2.342753647,NOT
COLCA2,0.238937591463854,5.14493925817457,3.04565564983469,0.00268194357723551,0.0076129185794756,-2.344284595,NOT
PRDX2,-0.097417677,7.67835161154782,-3.045366346,0.00268439296967021,0.00761836340297755,-2.345115987,NOT
STX8,-0.095258704,5.58239622545594,-3.04533996,0.00268461646764327,0.00761836340297755,-2.34519181,NOT
FAM229B,0.15965480991003,5.63367055172463,3.044068033,0.00269541056336635,0.0076477393400355,-2.348846168,NOT
TNK1,0.144681164362666,6.7843336909615,3.04403095359516,0.00269572583434182,0.0076477393400355,-2.34895268,NOT
ULK4,-0.072301303,4.2184793654488,-3.043633717,0.00269910549746207,0.00765625147994439,-2.350093681,NOT
ELOB,0.0996492856511491,8.78285023138811,3.04353389471198,0.00269995539437724,0.007657586330667,-2.350380385,NOT
TUBGCP3,-0.108003404,5.49954673790733,-3.043435177,0.00270079612857627,0.00765889482282592,-2.350663908,NOT
DIDO1,-0.080357412,6.47363667563928,-3.043023384,0.00270430578200556,0.00766729243164495,-2.351846509,NOT
TMX3,-0.125014684,5.55215689246333,-3.042998616,0.00270451701038952,0.00766729243164495,-2.351917634,NOT
BIN1,0.131628462856095,6.64714973005148,3.04282438108808,0.00270600336505776,0.00767042908365431,-2.352417962,NOT
KLHL30-AS1,0.152475131978233,5.16626793688517,3.04238928261121,0.00270971836467851,0.00767988127841214,-2.353667265,NOT
FAM170B-AS1,0.0847783734911756,3.97711090220856,3.04200251372813,0.00271302465740497,0.00768801557752658,-2.354777663,NOT
CYP3A7-CYP3A51P,-0.165507836,6.49647306792326,-3.041964472,0.00271335005893981,0.00768801557752658,-2.354886873,NOT
SMARCAD1,-0.200646588,8.11107526638798,-3.041752542,0.00271516351465366,0.00769185893042293,-2.355495254,NOT
CHAF1A,-0.097868973,5.52367313138034,-3.04171691,0.0027154685257145,0.00769185893042293,-2.355597539,NOT
PDRG1,0.0961180663728264,7.69894926972686,3.0414873421153,0.00271743437458548,0.00769634752442926,-2.356256504,NOT
GOPC,-0.112717123,6.34756499078288,-3.04131241,0.00271893324415508,0.00769951246079434,-2.35675861,NOT
TRPM5,0.135454637607947,4.52276434556634,3.04120633255553,0.00271984251672429,0.00770100711467461,-2.35706307,NOT
DENND2A,0.113751377634175,4.26837876880702,3.04075509033464,0.0027237136009845,0.00771088629598584,-2.358358104,NOT
FOXD1,-0.155746794,4.89936786026726,-3.040399401,0.00272676853910971,0.00771845250526456,-2.359378786,NOT
ACSL1,-0.154731201,8.48397870195823,-3.039968431,0.00273047428446594,0.00772785852443549,-2.360615351,NOT
TEX10,-0.143665368,6.90315083473101,-3.039821674,0.00273173724006256,0.00773034922937804,-2.361036396,NOT
HMCN2,0.0827026736975546,5.38818525451234,3.03969160210337,0.00273285706892406,0.00773243426873705,-2.36140956,NOT
STXBP6,-0.083123615,4.06218517166378,-3.03904252,0.00273845152152083,0.00774717759479577,-2.363271493,NOT
SNAPC4,0.107465495093834,6.3544386885798,3.03870921031132,0.00274132842261073,0.00775422981584214,-2.364227474,NOT
CCDC159,0.1617354060774,5.99430162484882,3.03865780768754,0.0027417723427688,0.00775439899913374,-2.364374896,NOT
