"variable","permutation","dropout_loss","label"
"IL1B",5,0.152709359605911,"RF"
"BCHE",5,0.157635467980295,"RF"
"PTGS2",5,0.160098522167488,"RF"
"IL6",5,0.151888341543514,"RF"
"INS",5,0.167487684729064,"RF"
"XDH",5,0.169129720853859,"RF"
"EPHX2",5,0.17816091954023,"RF"
"SLC6A4",5,0.165845648604269,"RF"
"GSR",5,0.167487684729064,"RF"
"NQO1",5,0.165845648604269,"RF"
"ADRB2",5,0.169129720853859,"RF"
"AKT1",5,0.15927750410509,"RF"
"AGT",5,0.169129720853859,"RF"
"NR3C1",5,0.173234811165846,"RF"
"CCR7",5,0.171592775041051,"RF"
"HMGCR",5,0.152709359605911,"RF"
"GHRL",5,0.164203612479474,"RF"
"CXCR4",5,0.168308702791461,"RF"
"ARRB2",5,0.165845648604269,"RF"
"TGFB1",5,0.167487684729064,"RF"
"C3",5,0.174055829228243,"RF"
"APOE",5,0.165845648604269,"RF"
"FOS",5,0.183087027914614,"RF"
"ESR2",5,0.174055829228243,"RF"
"CD36",5,0.172413793103448,"RF"
"ESR1",5,0.161740558292282,"RF"
"NOS1",5,0.171592775041051,"RF"
"IGF1",5,0.165845648604269,"RF"
"FURIN",5,0.160098522167488,"RF"
"SOX9",5,0.168308702791461,"RF"
"NOTCH2",5,0.169129720853859,"RF"
"DNMT3A",5,0.169950738916256,"RF"
"NRP1",5,0.169129720853859,"RF"
"CSF2",5,0.16256157635468,"RF"
"DNMT3B",5,0.165024630541872,"RF"
"PTGS1",5,0.165845648604269,"RF"
"CHUK",5,0.164203612479474,"RF"
"CD40",5,0.182266009852217,"RF"
"BRCA1",5,0.166666666666667,"RF"
"CYP3A4",5,0.173234811165846,"RF"
"CYP27A1",5,0.16256157635468,"RF"
"Type",5,0.164203612479474,"RF"
"_baseline_",5,0.603448275862069,"RF"
"_full_model_",6,0.164203612479474,"RF"
"IL1B",6,0.158456486042693,"RF"
"BCHE",6,0.167487684729064,"RF"
"PTGS2",6,0.154351395730706,"RF"
"IL6",6,0.156814449917898,"RF"
"INS",6,0.165024630541872,"RF"
"XDH",6,0.164203612479475,"RF"
"EPHX2",6,0.177339901477833,"RF"
"SLC6A4",6,0.170771756978653,"RF"
"GSR",6,0.167487684729064,"RF"
"NQO1",6,0.169950738916256,"RF"
