"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct_gap"
9.47380202677723e-07,0.923331951249479,0.258,0.099,0.0516246420043145,"8","TRAPPC12",0.159
9.55374421311211e-07,0.466552872320076,0.773,0.491,0.0520602629660905,"8","CANX",0.282
9.65066774072812e-07,0.698559423738054,0.409,0.183,0.0525884186527757,"8","PHF20",0.226
9.7058617835266e-07,0.526820610231054,0.311,0.14,0.0528891820307932,"8","KLHL42",0.171
9.8696177472361e-07,0.348167173396578,0.742,0.449,0.053781521028239,"8","DAB2",0.293
9.93736846819305e-07,0.803256110467967,0.174,0.068,0.0541507082568776,"8","RP11-792A8.4",0.106
9.95276115976561e-07,0.722886640115667,0.341,0.159,0.0542345861117948,"8","UBTD2",0.182
9.95990406276817e-07,0.706972205363911,0.235,0.101,0.0542735092188363,"8","EXOC1",0.134
1.00080079255501e-06,0.967936631120866,0.159,0.052,0.0545356367879077,"8","CDK11A",0.107
1.00313161272883e-06,0.900159975893181,0.258,0.105,0.0546626478408196,"8","KIN",0.153
1.00444616731817e-06,1.45714898329582,0.106,0.027,0.0547342805495017,"8","ZNF141",0.079
1.00526794346951e-06,0.638342310715543,0.326,0.153,0.0547790607755403,"8","COMMD2",0.173
1.01649276372045e-06,1.64692062240023,0.167,0.043,0.0553907236806549,"8","ZNF708",0.124
1.02786985883823e-06,1.75083138882429,0.106,0.023,0.0560106843478127,"8","NAIP",0.083
1.03314199082463e-06,0.505398336712434,0.386,0.189,0.056297973364016,"8","PDXDC1",0.197
1.03923204650961e-06,0.471542440734063,0.402,0.218,0.0566298326784016,"8","NT5C",0.184
1.05610194020384e-06,1.80109651149465,0.121,0.025,0.0575491069255876,"8","C11orf63",0.096
1.07249149159043e-06,0.74243991965763,0.455,0.229,0.0584422063597458,"8","NUDT4",0.226
1.07386673937841e-06,0.61316264230284,0.424,0.204,0.0585171463622084,"8","GLI3",0.22
1.07965940870977e-06,0.622739858939432,0.311,0.138,0.0588328004994126,"8","NSMCE3",0.173
1.08275718430238e-06,1.70253777970688,0.121,0.028,0.0590016044870052,"8","FRAT2",0.093
1.08489909058878e-06,0.487732261215634,0.311,0.163,0.059118321244364,"8","TMEM183A",0.148
1.095056183888e-06,1.0545956024647,0.242,0.084,0.059671801572425,"8","MTAP",0.158
1.1091301046264e-06,0.849177180315664,0.303,0.121,0.0604387176613019,"8","TCF7L1",0.182
1.11000802511712e-06,0.339863031523091,0.394,0.191,0.0604865573046821,"8","CD2BP2",0.203
1.11030347847586e-06,1.3064042949484,0.167,0.055,0.0605026571491068,"8","RAD17",0.112
1.1151165192594e-06,0.779388844848646,0.28,0.103,0.0607649293674835,"8","SMPDL3A",0.177
1.11820022018862e-06,0.498287514434663,0.652,0.385,0.0609329663985182,"8","BCLAF1",0.267
1.12231615612926e-06,0.358995702021235,0.614,0.348,0.0611572519797959,"8","RTF1",0.266
1.13803229219783e-06,0.493649049666608,0.205,0.085,0.0620136556664442,"8","LINC01503",0.12
1.1403506849402e-06,0.85801658187775,0.159,0.062,0.0621399895237614,"8","C7orf49",0.097
1.1504236077654e-06,0.448785684761664,0.477,0.249,0.062688883234352,"8","IFRD1",0.228
1.17009257020687e-06,0.314646349119526,0.803,0.516,0.0637606843357126,"8","SH3BGRL3",0.287
1.17495283244048e-06,0.411707943109952,0.47,0.245,0.0640255297453465,"8","CUEDC2",0.225
1.19904142786596e-06,0.471821377629209,0.447,0.215,0.0653381654872719,"8","SNHG7",0.232
1.19951454635305e-06,0.510259380259334,0.477,0.28,0.0653639466598706,"8","BBX",0.197
1.20623205078271e-06,1.0480358475334,0.242,0.095,0.0657299969112512,"8","CENPB",0.147
1.21071793239978e-06,0.554570722009884,0.288,0.138,0.0659744415723289,"8","TGFBR1",0.15
1.21362713882692e-06,0.598993583232147,0.485,0.244,0.0661329700489564,"8","ECHS1",0.241
1.22124309782963e-06,1.31196879238616,0.159,0.043,0.0665479788869322,"8","PLCG2",0.116
1.22705214482535e-06,1.00861332699836,0.22,0.08,0.066864525475823,"8","ASPSCR1",0.14
1.24225784601023e-06,1.0806136381449,0.174,0.06,0.0676931145447896,"8","ZFP90",0.114
1.24971903498344e-06,1.01175992346907,0.205,0.079,0.0680996896543177,"8","CCDC92",0.126
1.26088119512467e-06,0.903688124987416,0.242,0.088,0.0687079380847338,"8","UTP23",0.154
1.27041035700104e-06,1.17526574556444,0.235,0.085,0.0692272011737005,"8","LMO7",0.15
1.28341317286009e-06,1.06521809067519,0.235,0.085,0.0699357506154918,"8","ASB8",0.15
1.28555037426705e-06,0.689895941124199,0.348,0.167,0.07005221099456,"8","REST",0.181
1.28658491286425e-06,0.428746173849791,0.356,0.17,0.0701085850717989,"8","CBX1",0.186
1.29363834590077e-06,0.670750526723268,0.371,0.159,0.070492940744825,"8","NAE1",0.212
1.30480333564759e-06,1.44632415452524,0.106,0.024,0.0711013433661082,"8","BTBD3",0.082
1.31288360916343e-06,0.742379121642849,0.242,0.094,0.0715416536305338,"8","SLC35E2B",0.148
1.34841199671329e-06,1.58213714676944,0.159,0.043,0.0734776665249006,"8","NME6",0.116
1.35246128632805e-06,1.36718638236462,0.189,0.063,0.0736983204145884,"8","ZBTB11",0.126
1.35287120815562e-06,1.05957768694304,0.182,0.064,0.073720657874816,"8","MRPS27",0.118
1.35549518774146e-06,1.1863454465713,0.152,0.056,0.0738636437704076,"8","C12orf45",0.096
1.35768020270089e-06,1.00180097570197,0.129,0.04,0.0739827096055767,"8","ING5",0.089
1.37795053913628e-06,0.421317509798263,0.75,0.435,0.0750872807786143,"8","LRPAP1",0.315
1.37906215615453e-06,0.778152651288824,0.439,0.224,0.0751478550131727,"8","ZNF638",0.215
1.38107917899481e-06,0.885123350587141,0.182,0.083,0.0752577666217853,"8","ATP8B2",0.099
1.38143429462317e-06,0.275324135229616,0.992,0.973,0.0752771175826056,"8","RPL11",0.019
1.38644622064219e-06,0.433093122216011,0.409,0.206,0.0755502274552341,"8","AP2B1",0.203
1.38772057621421e-06,1.25100958062575,0.144,0.044,0.0756196696390646,"8","RPGRIP1L",0.1
1.39316544187052e-06,0.688548104333192,0.189,0.064,0.0759163712584082,"8","SRGAP2B",0.125
1.3931816169235e-06,0.553001846294414,0.242,0.121,0.0759172526693953,"8","PCNXL4",0.121
1.39397771666505e-06,0.683708880207796,0.288,0.124,0.0759606337365118,"8","UBA5",0.164
1.40358735559191e-06,0.66775537284525,0.379,0.184,0.0764842821809141,"8","AIP",0.195
1.4241091546558e-06,0.909268959410795,0.235,0.099,0.077602556055504,"8","ICE1",0.136
1.44378083170988e-06,0.687959564861279,0.356,0.153,0.0786745050815349,"8","EIF3B",0.203
1.44410756956318e-06,0.462832009496874,0.235,0.104,0.0786923096806366,"8","COMMD8",0.131
1.44688032890442e-06,0.616201362571144,0.295,0.126,0.0788434028826595,"8","RFNG",0.169
1.4602758037925e-06,0.467606963386227,0.523,0.295,0.0795733491002607,"8","CDC37",0.228
1.46280201505598e-06,0.533584651200426,0.523,0.284,0.0797110074044305,"8","AFF4",0.239
1.46642610915185e-06,0.912524775707722,0.258,0.107,0.0799084915399024,"8","CSNK2A2",0.151
1.46804508930086e-06,0.567385552714786,0.735,0.435,0.0799967130061822,"8","FIS1",0.3
1.48532962803436e-06,0.579996063845127,0.333,0.157,0.0809385820908485,"8","CREB1",0.176
1.48608344616752e-06,1.28336234088095,0.242,0.076,0.0809796591485603,"8","ZNF91",0.166
1.487260720391e-06,0.402615247638917,0.879,0.604,0.0810438111755463,"8","RND3",0.275
1.49060358759493e-06,0.981222157603832,0.182,0.066,0.081225970695223,"8","GSTT2B",0.116
1.49118597471309e-06,0.970811819652868,0.197,0.065,0.0812577061340656,"8","NFKBIL1",0.132
1.49341329328728e-06,1.15045190734387,0.174,0.062,0.0813790771778104,"8","TOPBP1",0.112
1.50720660029923e-06,0.862182216795205,0.205,0.08,0.0821307020635058,"8","ZNF395",0.125
1.51159716985652e-06,0.695460137905264,0.5,0.235,0.0823699529798215,"8","ACAP2",0.265
1.51532454489084e-06,0.651274323993622,0.356,0.155,0.0825730651001915,"8","BEX4",0.201
1.52122295071143e-06,0.79912673210471,0.303,0.123,0.0828944810301671,"8","CEP57",0.18
1.53733835956748e-06,0.442127730091907,0.379,0.193,0.0837726418895512,"8","TUSC1",0.186
1.54159810878615e-06,1.02859406075098,0.144,0.042,0.084004764143975,"8","RNF219",0.102
1.56079655761821e-06,0.852363366972136,0.235,0.097,0.0850509260177316,"8","ZNF322",0.138
1.56678261583658e-06,0.562011019774075,0.356,0.17,0.0853771183021671,"8","MARCH7",0.186
1.57890834113112e-06,0.750327539848137,0.402,0.192,0.0860378733249168,"8","KDM5A",0.21
1.58892052400838e-06,0.311570411231306,0.424,0.231,0.0865834571942648,"8","SNX17",0.193
1.59199200669664e-06,1.00697156031121,0.227,0.087,0.086750828428913,"8","RCOR3",0.14
1.59734311652451e-06,1.45278622528372,0.152,0.04,0.0870424211056534,"8","SGTB",0.112
1.60956596263466e-06,1.10962579055731,0.129,0.041,0.0877084684358877,"8","KIAA1328",0.088
1.61265549228288e-06,0.567804464746413,0.22,0.079,0.0878768230854786,"8","NDRG2",0.141
1.61876250108312e-06,0.372746744079569,0.47,0.233,0.0882096062090215,"8","ERCC1",0.237
1.62043430292274e-06,1.16868010305387,0.189,0.057,0.0883007060348662,"8","GHDC",0.132
1.621388785531e-06,0.440682877191005,0.727,0.482,0.0883527177011555,"8","TMEM14C",0.245
1.63789666910922e-06,0.462883995129335,0.341,0.163,0.0892522652930997,"8","TTC1",0.178
1.63997529859566e-06,0.803842272659179,0.189,0.075,0.0893655339710746,"8","TTF1",0.114
1.64295143814711e-06,0.500431041898603,0.371,0.172,0.0895277097675121,"8","LONP2",0.199
1.65989967662324e-06,1.48761706378982,0.114,0.024,0.0904512531785537,"8","ANKRD36B",0.09
1.66768032596141e-06,0.746058989228527,0.212,0.085,0.090875236322289,"8","DUS1L",0.127
1.68291595201448e-06,0.434444640446877,0.583,0.34,0.0917054560571732,"8","TMEM14B",0.243
1.68477450192506e-06,0.925939594983048,0.189,0.067,0.0918067321589002,"8","RHOD",0.122
1.68843926039909e-06,0.475286444398024,0.114,0.039,0.0920064321776671,"8","CCDC34",0.075
1.69488833285133e-06,0.897403345131029,0.189,0.065,0.0923578550337348,"8","DIP2A",0.124
1.69975603442822e-06,0.988096429199147,0.303,0.132,0.0926231058280625,"8","KCMF1",0.171
1.70328626175413e-06,0.72509127570614,0.348,0.167,0.0928154749755062,"8","PITPNB",0.181
1.70435245359724e-06,0.519821780118223,0.553,0.282,0.0928735739014208,"8","NKTR",0.271
1.71037624394841e-06,0.888335531805407,0.265,0.108,0.0932018222852366,"8","CSNK1G2",0.157
1.73232495274377e-06,0.331451736866412,0.455,0.234,0.0943978513249135,"8","ECH1",0.221
1.75758631229254e-06,0.415401003274918,0.583,0.319,0.0957743933294449,"8","ADH5",0.264
1.77208551407026e-06,1.37423996365383,0.106,0.027,0.0965644838327167,"8","NUDT12",0.079
1.80404564599172e-06,1.32540916437795,0.136,0.042,0.0983060553413806,"8","HAUS2",0.094
1.81491936743288e-06,1.14891544462858,0.235,0.087,0.0988985861701526,"8","TRMT11",0.148
1.81933905706193e-06,1.27001936828527,0.159,0.045,0.0991394238974185,"8","MTMR4",0.114
1.82289312674865e-06,0.889050269650624,0.28,0.122,0.0993330922627873,"8","PPP4R3A",0.158
1.82425493066817e-06,1.40713067775091,0.136,0.04,0.0994072996819699,"8","ORAI1",0.096
1.84459528484248e-06,0.55617400002264,0.424,0.197,0.100515686261636,"8","RBM5",0.227
1.85499450005285e-06,0.713170254736518,0.432,0.216,0.10108236029688,"8","DESI2",0.216
1.86191982388429e-06,1.3404565425277,0.114,0.031,0.101459735043103,"8","TRPC6",0.083
1.87542027194444e-06,1.20437911235975,0.28,0.115,0.102195401458796,"8","RABGAP1",0.165
1.88511987259505e-06,0.488553397258158,0.409,0.205,0.102723952097449,"8","SUCLG1",0.204
1.8861963786482e-06,1.27515949933622,0.136,0.043,0.102782613065297,"8","SPRY4",0.093
1.90790962274452e-06,0.786957637595046,0.205,0.081,0.103965811162594,"8","TOMM70A",0.124
1.90864839657021e-06,0.677020342315041,0.265,0.115,0.104006068425904,"8","FAM111A",0.15
1.92603076085598e-06,0.403252403253182,0.5,0.265,0.104953268220564,"8","PLS3",0.235
1.94338412416927e-06,0.466054466752307,0.568,0.309,0.105898887694232,"8","GTF3A",0.259
1.95445863565708e-06,0.954453785285678,0.333,0.14,0.106502359974226,"8","KAT6A",0.193
1.97963699663632e-06,1.00064095680751,0.197,0.072,0.107874379220707,"8","ZNF609",0.125
1.98730417336882e-06,0.89425932554244,0.152,0.055,0.108292179015214,"8","ZNF277",0.097
2.02283655975361e-06,0.912705650510499,0.22,0.093,0.110228409814094,"8","MRTO4",0.127
2.02830528598944e-06,1.79203953516028,0.114,0.041,0.110526411644136,"8","TCF20",0.073
2.03507253001411e-06,0.927365053826066,0.227,0.087,0.110895172305529,"8","UTP6",0.14
2.06217786076321e-06,0.800213585774844,0.295,0.127,0.112372195988709,"8","GMPS",0.168
2.07028083181441e-06,2.18561616685753,0.106,0.02,0.112813743087231,"8","KIAA1549",0.086
2.07441321214431e-06,0.395635497785644,0.659,0.395,0.113038924756168,"8","SF1",0.264
2.08217184578532e-06,0.366295270947905,0.705,0.401,0.113461708220534,"8","BZW1",0.304
2.10221527955954e-06,1.74111632536695,0.129,0.035,0.114553915013758,"8","MYO18A",0.094
2.10452519743784e-06,0.575543881981907,0.386,0.171,0.114679787058783,"8","VPS4B",0.215
2.11609457929176e-06,0.915314085715101,0.174,0.067,0.115310225814766,"8","ACVR2A",0.107
2.12938058474823e-06,0.750137059073286,0.174,0.068,0.1160342068241,"8","STAT5A",0.106
2.12979677130895e-06,0.511601399620083,0.576,0.31,0.116056885662167,"8","THRAP3",0.266
2.14977056990153e-06,0.565606975103564,0.439,0.234,0.117145297895074,"8","TMEM204",0.205
2.1966923906678e-06,0.444515846281322,0.432,0.232,0.11970216175227,"8","TEAD1",0.2
2.20894534670804e-06,0.647375011916044,0.28,0.115,0.120369849832815,"8","CCM2",0.165
2.22813776437227e-06,0.600624740257439,0.265,0.112,0.121415683056174,"8","TRMT10C",0.153
2.2489133138857e-06,1.22132688790458,0.189,0.066,0.12254778430026,"8","JUP",0.123
2.25762990344047e-06,0.389095576498995,0.644,0.384,0.123022768698278,"8","KHDRBS1",0.26
2.261731380086e-06,1.16905982954391,0.106,0.027,0.123246266363646,"8","RP13-188A5.1",0.079
2.33572984184414e-06,1.21807126107038,0.159,0.054,0.127278590541771,"8","ZNF254",0.105
2.345985195226e-06,0.417482534812512,0.447,0.243,0.127837425258255,"8","COPRS",0.204
2.35099473464837e-06,0.662008047594179,0.227,0.094,0.128110405080459,"8","AR",0.133
2.36051443381438e-06,1.05147990180319,0.174,0.049,0.128629152527413,"8","FAHD2A",0.125
2.36396817490361e-06,0.392158709306198,0.439,0.233,0.128817353786847,"8","CDIPT",0.206
2.36468641616319e-06,0.362965660207933,0.447,0.234,0.128856492189565,"8","RAD21",0.213
2.40991044707478e-06,1.05394575845378,0.265,0.11,0.131320840081999,"8","FGF2",0.155
2.42702087551452e-06,0.912166966386586,0.106,0.031,0.132253221548537,"8","RP11-83A24.2",0.075
2.43804028865548e-06,0.661761237372309,0.333,0.14,0.132853691409414,"8","FBXO11",0.193
2.44323094739663e-06,0.758467907241342,0.311,0.132,0.133136540785537,"8","CCDC91",0.179
2.46703564158409e-06,0.272780132647384,0.379,0.203,0.1344337061812,"8","CCDC124",0.176
2.47034335022583e-06,0.53041015953804,0.417,0.222,0.134613949840506,"8","PPIL4",0.195
2.47282264750169e-06,0.418258336258662,0.295,0.146,0.134749051707662,"8","PITHD1",0.149
2.49522312317111e-06,0.443584178577088,0.22,0.109,0.13596969842784,"8","SUPT20H",0.111
2.49870567950887e-06,0.391654537599835,0.25,0.117,0.136159469887797,"8","PUS7L",0.133
2.50253103824462e-06,1.5075758699313,0.182,0.058,0.136367921336026,"8","FAM89A",0.124
2.50323186870552e-06,0.684970526391736,0.258,0.109,0.136406110989501,"8","SPAG16",0.149
2.5153378077154e-06,0.470634336525308,0.576,0.305,0.137065787818028,"8","TAF7",0.271
2.5424903696652e-06,1.03565233386279,0.22,0.081,0.138545385223796,"8","SCRN1",0.139
2.54635006208027e-06,0.758102565254002,0.22,0.093,0.138755707582878,"8","ZC3H18",0.127
2.55805223044206e-06,0.369134594329004,0.508,0.29,0.139393382141249,"8","MDH2",0.218
2.57993833046408e-06,0.888861491422551,0.136,0.043,0.140585999503649,"8","ZNF566",0.093
2.60868697305926e-06,0.719924498442559,0.258,0.117,0.142152570535945,"8","PWWP2A",0.141
2.62962058812835e-06,0.379280533687668,0.371,0.187,0.14329328508829,"8","PFDN1",0.184
2.65282871808955e-06,0.55256695868631,0.417,0.192,0.144557942506136,"8","CBR1",0.225
2.70392539726953e-06,0.307454927278472,0.492,0.254,0.147342302748011,"8","RTN3",0.238
2.73208704875661e-06,0.432841163622604,0.689,0.406,0.148876887460845,"8","CHMP2A",0.283
2.74533831051698e-06,0.648624691192403,0.295,0.139,0.149598975216691,"8","STAG1",0.156
2.75792908425079e-06,0.596028064606032,0.394,0.182,0.150285071658994,"8","SIGIRR",0.212
2.8023852469203e-06,0.780823134468863,0.167,0.061,0.152707576875181,"8","LY75",0.106
2.8218345551745e-06,0.504631043329886,0.333,0.14,0.153767408580569,"8","MTUS1",0.193
2.84484817879653e-06,0.404919116044594,0.553,0.308,0.15502146695898,"8","MPC2",0.245
2.86743985345808e-06,0.500717164500545,0.652,0.381,0.156252532494638,"8","TPM3",0.271
2.90562244504561e-06,0.757717568412415,0.424,0.194,0.158333178275425,"8","EPRS",0.23
2.91085520597461e-06,0.596136205392659,0.197,0.085,0.158618321883968,"8","CLCC1",0.112
2.9124384292752e-06,0.544453781342317,0.538,0.305,0.158704594888064,"8","ANP32B",0.233
2.95304662806347e-06,0.554664230162475,0.28,0.128,0.160917416856434,"8","MICU1",0.152
3.00196783388294e-06,1.32109883732737,0.136,0.032,0.163583231203949,"8","MAGI3",0.104
3.00211016386877e-06,0.881670357497859,0.28,0.117,0.163590987049537,"8","SNX13",0.163
3.008574993804e-06,0.555922596693355,0.424,0.229,0.163943268562368,"8","CAPRIN1",0.195
3.02480063723497e-06,0.789410019436228,0.333,0.152,0.164827436324208,"8","AKT1",0.181
3.03301497979111e-06,0.902765140881076,0.167,0.054,0.165275052278777,"8","SLC12A7",0.113
3.04622905965866e-06,0.285186205924031,0.97,0.797,0.16599511391892,"8","RPS21",0.173
3.06092080749664e-06,0.735641775117582,0.197,0.081,0.166795696642107,"8","MLLT4",0.116
3.08888101039046e-06,1.72631562712927,0.121,0.036,0.168319304018197,"8","HERC5",0.085
3.12396286583496e-06,0.478527356094915,0.462,0.253,0.170230984485079,"8","CDC42EP5",0.209
3.14817376674346e-06,0.905638483124931,0.197,0.089,0.171550284897385,"8","PPP2R2D",0.108
3.15441938964065e-06,0.95796058470736,0.189,0.075,0.171890621380298,"8","XPO7",0.114
3.16393546614919e-06,0.870043418724582,0.205,0.08,0.172409171421402,"8","VPS53",0.125
3.1933644813249e-06,0.699044086753716,0.386,0.188,0.174012817316357,"8","FNBP4",0.198
3.22315998432896e-06,1.05609123815994,0.106,0.033,0.175636433866054,"8","ZNF785",0.073
3.25292976773723e-06,0.486119118719461,0.402,0.209,0.177258648903537,"8","CLINT1",0.193
3.25323769836038e-06,0.559274723865423,0.356,0.168,0.177275428659054,"8","CDC123",0.188
3.2890736837999e-06,0.661567122933395,0.318,0.138,0.179228203177624,"8","TSEN34",0.18
3.28964544416575e-06,1.29946508056023,0.129,0.041,0.17925935954348,"8","HDDC3",0.088
3.29885882214317e-06,0.785042701286655,0.318,0.135,0.179761414936225,"8","SECISBP2",0.183
3.30733772602212e-06,1.13894381722646,0.106,0.033,0.180223447366398,"8","FLOT2",0.073
3.3302717120967e-06,0.831373424501362,0.258,0.124,0.181473166135574,"8","ASXL1",0.134
3.36679692727243e-06,0.965848564442768,0.197,0.07,0.183463498160929,"8","SURF6",0.127
3.37296995753168e-06,0.320159426257161,0.242,0.103,0.183799878925816,"8","PLIN2",0.139
3.41823849455691e-06,0.431062461907219,0.417,0.234,0.186266652045395,"8","ELF2",0.183
3.43226687102675e-06,1.05425999069912,0.159,0.069,0.18703108633599,"8","ERCC6L2",0.09
3.4740734104107e-06,0.504197858601078,0.447,0.222,0.1893092082801,"8","NDUFA10",0.225
3.49099494678142e-06,1.04486177649368,0.182,0.064,0.190231296640013,"8","NAALADL1",0.118
3.5079767887206e-06,0.427527438523265,0.977,0.739,0.191156671170963,"8","HNRNPA2B1",0.238
3.55900715702934e-06,0.45057574948669,0.235,0.108,0.193937418000843,"8","GTPBP6",0.127
3.56385452345002e-06,1.20501430778839,0.182,0.064,0.194201560691839,"8","CMBL",0.118
3.62312648652534e-06,0.500206174718191,0.439,0.216,0.197431408503739,"8","FAM213A",0.223
3.63127102519823e-06,1.0193110345669,0.265,0.108,0.197875220705102,"8","MORC4",0.157
3.64446934843309e-06,0.812122338275241,0.136,0.038,0.198594423734816,"8","CCDC146",0.098
3.67846604212693e-06,0.94632759465688,0.159,0.06,0.200446971567581,"8","ZBTB41",0.099
3.69896265928231e-06,1.10478737001428,0.25,0.088,0.201563873229612,"8","SOS2",0.162
3.72260597786017e-06,0.593416551373618,0.242,0.103,0.202852244945556,"8","AASDHPPT",0.139
3.7703977154867e-06,0.689890801659613,0.295,0.144,0.205456512312301,"8","PKD2",0.151
3.77954206648861e-06,0.625546633849123,0.364,0.18,0.205954806287097,"8","CDC5L",0.184
3.80904297270588e-06,0.811121659226802,0.189,0.069,0.207562369668689,"8","TMEM159",0.12
3.81335087412479e-06,0.494361336321184,0.773,0.458,0.207797115832808,"8","DYNLRB1",0.315
3.83550512553968e-06,0.542872005992154,0.447,0.228,0.209004345300908,"8","CFAP97",0.219
3.83569095019145e-06,1.30373520231328,0.136,0.04,0.209014471257833,"8","NIPAL3",0.096
3.84199819270315e-06,1.48360478991421,0.106,0.024,0.20935816551678,"8","ZNF569",0.082
3.85235352472845e-06,1.00901548290934,0.174,0.057,0.209922448269502,"8","RMND5A",0.117
3.85262981366618e-06,0.595040033627426,0.348,0.175,0.209937503806298,"8","MAGEF1",0.173
3.86544068571449e-06,1.09536114033868,0.129,0.04,0.210635593845954,"8","ATP10A",0.089
3.95502559566063e-06,0.70920733853613,0.311,0.124,0.215517254758739,"8","EXOC7",0.187
4.03519593280278e-06,0.461647288398087,0.947,0.701,0.219885896770289,"8","PMP22",0.246
4.08631885484554e-06,0.551436661735722,0.409,0.217,0.222671687038243,"8","GSPT1",0.192
4.10147582230899e-06,1.08590001234772,0.121,0.033,0.223497620509261,"8","FKBP1B",0.088
4.10541104857743e-06,1.02392541595799,0.22,0.088,0.223712058859081,"8","LRP6",0.132
4.11839194467656e-06,0.700436604787884,0.265,0.122,0.224419413849315,"8","MLLT3",0.143
4.12179179941619e-06,1.51116735050783,0.144,0.038,0.224604678733787,"8","KBTBD6",0.106
4.1433069697819e-06,0.39173869504757,0.97,0.763,0.225777083397355,"8","RPSA",0.207
4.14742004230525e-06,0.67427312865096,0.273,0.112,0.226001212945298,"8","DOCK4",0.161
4.16913974201119e-06,1.47728722668367,0.159,0.052,0.227184762821674,"8","RNASEL",0.107
4.17040485403343e-06,1.04916729961368,0.189,0.076,0.22725370130599,"8","MSH6",0.113
4.20016984868331e-06,1.1535169454762,0.144,0.051,0.228875655394451,"8","DDX55",0.093
4.20192861289562e-06,0.972292889644728,0.152,0.046,0.228971493973908,"8","PTH1R",0.106
4.25870030519377e-06,0.722017993978452,0.189,0.074,0.232065097030619,"8","TRIB2",0.115
4.31038974870295e-06,0.81069199134883,0.242,0.1,0.234881758186321,"8","WWP1",0.142
4.31655933781377e-06,0.29615415523924,0.591,0.342,0.235217951436148,"8","BRD2",0.249
4.32938778582979e-06,0.363474242728309,0.417,0.222,0.235916999225437,"8","UBE2K",0.195
4.33613966193914e-06,1.58540691922388,0.114,0.03,0.236284922458387,"8","MAGI2",0.084
4.34205862876437e-06,0.622268310495897,0.348,0.159,0.236607458798628,"8","RYBP",0.189
4.3443661570643e-06,0.863684878090427,0.333,0.137,0.236733200630748,"8","SIK3",0.196
4.38875322787754e-06,0.592399029642484,0.402,0.195,0.239151940893503,"8","ALKBH5",0.207
4.41120827820343e-06,0.735028431439366,0.326,0.148,0.240375561495861,"8","ABCE1",0.178
4.41873286896358e-06,0.376257092976257,0.394,0.198,0.240785591495563,"8","PSMF1",0.196
4.44394050652552e-06,0.664923850114948,0.402,0.21,0.242159206081588,"8","HECTD1",0.192
4.48115374059656e-06,0.448921234357477,0.47,0.263,0.244187029632588,"8","EIF4H",0.207
4.4917350507116e-06,0.583311573427266,0.273,0.108,0.244763626383376,"8","MED6",0.165
4.49399445289933e-06,0.657516565785611,0.182,0.065,0.244886745727391,"8","NMT2",0.117
4.49851034834999e-06,0.986788147426053,0.197,0.061,0.245132825902288,"8","PARD3",0.136
4.49999984436779e-06,1.13886790119375,0.189,0.068,0.24521399151929,"8","DRG2",0.121
4.54597173131356e-06,1.14896796869615,0.174,0.062,0.247719091582739,"8","RPUSD3",0.112
4.58344164902066e-06,0.660139839616922,0.432,0.202,0.249760902338434,"8","DNAJC7",0.23
4.59306763919159e-06,1.14355704785175,0.152,0.048,0.250285441794828,"8","TMEM200B",0.104
4.64820625232582e-06,0.636159688931068,0.341,0.167,0.253290055101739,"8","XRN1",0.174
4.65345560509968e-06,0.934353193243517,0.144,0.05,0.253576102833092,"8","TTC21B",0.094
4.69113207303087e-06,0.333909473524431,0.697,0.413,0.255629168923598,"8","EIF2S2",0.284
4.6995080433812e-06,0.622477375609254,0.394,0.192,0.256085592299928,"8","SPIN1",0.202
4.70902744261406e-06,0.960170695947043,0.167,0.061,0.256604323402925,"8","GPATCH11",0.106
4.74537382698538e-06,0.975709449990942,0.212,0.075,0.258584910580087,"8","ABCA10",0.137
4.76210978288817e-06,0.989932327969191,0.189,0.07,0.259496886289142,"8","ADGRA3",0.119
4.76222063275693e-06,1.04481957525465,0.152,0.045,0.259502926720191,"8","PCYT2",0.107
4.76542234864951e-06,0.425934303068226,0.485,0.268,0.259677394622609,"8","SMARCA2",0.217
4.78973606539709e-06,0.839145346741881,0.371,0.166,0.261002297675618,"8","SEPT10",0.205
4.81040459853061e-06,0.517426644387228,0.25,0.103,0.26212856738313,"8","SAYSD1",0.147
4.85218194026225e-06,0.71381622288146,0.227,0.09,0.26440509828877,"8","AFG3L2",0.137
4.86215263111883e-06,0.667971555296061,0.326,0.133,0.264948421174928,"8","DUSP6",0.193
4.87829988487843e-06,0.580821841204616,0.212,0.08,0.265828317326796,"8","ING4",0.132
4.95016280678534e-06,0.34921370456588,0.402,0.208,0.269744271667347,"8","TAOK1",0.194
4.95109356398455e-06,0.289892708833892,0.348,0.192,0.269794990488646,"8","AHI1",0.156
4.95595309175349e-06,1.15020972924081,0.144,0.043,0.270059795875831,"8","TRMT5",0.101
4.98960625130084e-06,0.289129415638688,0.712,0.435,0.271893623845886,"8","PTEN",0.277
5.01397011370409e-06,0.819714704331776,0.227,0.084,0.273221259435963,"8","ATIC",0.143
5.02379110589798e-06,0.454797372207933,0.553,0.293,0.273756424942593,"8","RBFOX2",0.26
5.0405144319571e-06,0.286908606474912,0.659,0.378,0.274667712426206,"8","GADD45GIP1",0.281
5.09571043328681e-06,0.792059662374864,0.318,0.131,0.277675452930665,"8","UFSP2",0.187
5.11072290659343e-06,0.295209040899312,0.727,0.461,0.278493512626089,"8","CTSD",0.266
