"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.42221436535648e-63,1.0061997760846,0.817,0.367,5.13435305197005e-58,"4","MAP4"
1.13565171638914e-62,10.8141736260689,0.247,0,6.18839333294767e-58,"4","RAMMET"
1.62037836594785e-61,4.18158450033221,0.251,0.008,8.82976579172305e-57,"4","RETREG1"
1.6704190985126e-61,8.55473692345213,0.243,0,9.10244775161483e-57,"4","TEN1"
5.42925937058096e-61,1.12631731383012,0.605,0.194,2.95851201621698e-56,"4","VPS13C"
1.03486168137901e-60,0.918109603326254,0.628,0.227,5.6391682741705e-56,"4","SLK"
1.28437749819289e-60,1.17800347537288,0.505,0.141,6.9988298631527e-56,"4","CRYBG3"
1.89716742820082e-60,0.961837338504107,0.74,0.302,1.03380447497519e-55,"4","HNRNPAB"
2.12390809364026e-60,4.99988543550588,0.242,0.003,1.15735999838645e-55,"4","EEF1AKMT2"
4.73901519108395e-60,9.05339429311673,0.238,0,2.58238415792547e-55,"4","CEMIP2"
6.14233644986892e-60,0.657236302063805,0.956,0.613,3.34708197826257e-55,"4","GNAS"
6.42771741645487e-60,0.788372018175389,0.911,0.513,3.50259177457459e-55,"4","RPL36A"
9.23383867784728e-60,9.77440230787722,0.237,0,5.03170337233254e-55,"4","ILF3-DT"
1.79871745943523e-59,4.09021460848198,0.244,0.008,9.80157117995447e-55,"4","MIGA1"
2.59436751411781e-59,4.0822244807639,0.254,0.008,1.41372274579308e-54,"4","TOGARAM1"
2.92372163951883e-59,1.62075083478508,0.478,0.105,1.5931943958066e-54,"4","CDK13"
3.08592610637363e-59,0.828048460858233,0.98,0.807,1.68158285388512e-54,"4","HSP90AA1"
5.02147638061701e-59,4.44730733291974,0.258,0.009,2.73630290932582e-54,"4","AFDN"
1.98003845184299e-58,0.871662899668636,0.601,0.221,1.07896255317828e-53,"4","FXR1"
4.48215721844457e-58,3.61588771746622,0.256,0.011,2.44241711147481e-53,"4","ELOA"
6.04432021429527e-58,0.982994069552192,0.57,0.203,3.29367097117378e-53,"4","MIA3"
1.07748841231502e-57,0.694810052230951,0.982,0.682,5.87144985638702e-53,"4","JUND"
1.15375430122673e-57,0.750924769801027,0.983,0.869,6.28703793824469e-53,"4","LGALS3"
1.20441515098158e-57,1.67446863615558,0.335,0.056,6.56309904072884e-53,"4","CDK11A"
4.4810315983918e-57,1.08134187841324,0.625,0.2,2.44180373859566e-52,"4","FNBP4"
7.01618011602743e-57,1.21529519135513,0.556,0.163,3.82325686882567e-52,"4","FAM89B"
7.17248461654175e-57,0.978340352242345,0.565,0.192,3.90843031724593e-52,"4","PPFIBP1"
8.25540290889984e-57,1.01478528999399,0.751,0.318,4.4985341531177e-52,"4","PRKG1"
9.8965196479797e-57,1.00834272814063,0.603,0.2,5.3928114865771e-52,"4","AHI1"
1.1749354853355e-56,0.967164366514983,0.748,0.293,6.4024584466902e-52,"4","PNN"
1.5090197904915e-56,0.829790626654333,0.77,0.334,8.2229506423463e-52,"4","EVA1B"
1.58226377155952e-56,1.03355610280655,0.71,0.28,8.62207174398214e-52,"4","EEA1"
2.52579347358496e-56,3.09680355566886,0.269,0.016,1.37635537962591e-51,"4","MEG8"
2.84443486145186e-56,1.06531204663827,0.59,0.191,1.54998944470235e-51,"4","BRD7"
3.82373309503755e-56,1.30378523690289,0.409,0.089,2.08362863814786e-51,"4","CDK11B"
5.06944696599958e-56,5.94083001274145,0.223,0.002,2.76244304071249e-51,"4","AC245297.3"
6.82670284911823e-56,1.00741345027425,0.552,0.181,3.72000691654151e-51,"4","UBTF"
7.18093655217573e-56,1.38954236303437,0.56,0.203,3.9130359460116e-51,"4","CH25H"
7.92770401046034e-56,0.995742192941525,0.577,0.196,4.31996446938005e-51,"4","VEGFB"
9.78584393581947e-56,8.59009653565669,0.222,0,5.33250207750675e-51,"4","AC118549.1"
1.24105659576309e-55,4.62376105339293,0.227,0.003,6.76276560163221e-51,"4","TRAPPC2B"
2.30885799064807e-55,3.06711009952378,0.25,0.014,1.25814289626395e-50,"4","CNOT9"
2.45095749966281e-55,0.950935877928394,0.698,0.261,1.33557576071626e-50,"4","SH3BP5"
2.77749559019663e-55,0.830291582319307,0.891,0.475,1.51351289700995e-50,"4","PRRC2C"
4.08249079321503e-55,1.04652193421762,0.588,0.221,2.22463088303873e-50,"4","UACA"
4.44202574320974e-55,5.15989268304971,0.235,0.004,2.42054866798985e-50,"4","ETFRF1"
6.07453448466098e-55,0.886610975448277,0.781,0.387,3.31013533138146e-50,"4","CPXM1"
7.01114875495364e-55,10.8425988745302,0.219,0,3.82051517954934e-50,"4","AC245595.1"
1.06639678561225e-54,4.96257378580604,0.229,0.003,5.81100936415825e-50,"4","SMIM29"
2.34116948755975e-54,5.07552301318568,0.22,0.004,1.27575007716106e-49,"4","MRPL58"
2.48848626440436e-54,0.752273860784235,0.709,0.311,1.35602593519922e-49,"4","BPTF"
2.5970759416124e-54,10.6544815688489,0.216,0,1.41519862210343e-49,"4","VPS35L"
5.02252438559096e-54,3.41774815483006,0.227,0.01,2.73687398819622e-49,"4","WASHC2C"
7.41529993662726e-54,0.742785531180461,0.832,0.43,4.04074524146693e-49,"4","ARGLU1"
7.65740677880824e-54,1.2119199498456,0.492,0.131,4.17267410190819e-49,"4","CREBZF"
8.58994938176629e-54,3.86290086733158,0.237,0.007,4.68083521711209e-49,"4","PIP4P1"
1.07535062077218e-53,0.706937693232942,0.79,0.365,5.85980060271177e-49,"4","TPR"
1.27267543418402e-53,1.00333582074028,0.619,0.21,6.93506297595554e-49,"4","UBE2M"
1.56416853449772e-53,1.08873797502922,0.386,0.103,8.523467178185e-49,"4","NOVA1"
9.00617773304508e-53,0.913489815956982,0.515,0.168,4.90764637029092e-48,"4","NFKB2"
1.1924336693755e-52,2.95508128114458,0.252,0.015,6.49780955116099e-48,"4","MARF1"
1.41744372855983e-52,0.84789259668551,0.692,0.285,7.72393436566824e-48,"4","GCC2"
1.85347899561201e-52,1.15786090611304,0.438,0.117,1.0099977742889e-47,"4","MEIS3"
1.95418018306195e-52,0.883299959577546,0.463,0.147,1.06487186535412e-47,"4","MBD4"
2.48855341983693e-52,7.92922801714029,0.209,0,1.35606252953754e-47,"4","AC016831.5"
2.48855341983693e-52,9.44262200028768,0.209,0,1.35606252953754e-47,"4","IGF2.1"
3.17307678207972e-52,4.08728147748303,0.233,0.007,1.72907300009088e-47,"4","KHDC4"
4.76297222082074e-52,9.36264363764608,0.208,0,2.59543882256964e-47,"4","PHETA2"
5.89012728479477e-52,0.80227156531324,0.844,0.414,3.20964816003037e-47,"4","CTSZ"
5.94588089571065e-52,1.3614564642757,0.517,0.153,3.24002941769065e-47,"4","NRIP1"
6.3412541234982e-52,0.884971318380103,0.591,0.191,3.45547619697664e-47,"4","FRG1"
7.79219154929916e-52,4.93365760820075,0.21,0.005,4.2461210190441e-47,"4","LINC02381"
7.85742323370422e-52,3.75812832317838,0.224,0.008,4.2816670685101e-47,"4","TLNRD1"
8.25992377698435e-52,1.92440999003825,0.295,0.047,4.50099766455431e-47,"4","THSD7A"
1.31338866132825e-51,4.37573109460363,0.214,0.006,7.15691749330991e-47,"4","MINDY3"
1.39603407462768e-51,0.818961017920258,0.535,0.166,7.60726887946118e-47,"4","AAK1"
1.42145672429143e-51,0.913409336465187,0.623,0.236,7.74580198200886e-47,"4","ACBD3"
2.06000603289974e-51,0.653722185699011,0.679,0.303,1.12253848744772e-46,"4","TOP1"
3.05643124583926e-51,0.972511978411375,0.741,0.322,1.66551051448273e-46,"4","H1FX"
3.44513318728295e-51,3.80173295788164,0.21,0.007,1.87732197641422e-46,"4","DGLUCY"
1.03256791559273e-50,1.32708513905818,0.514,0.182,5.62666908564792e-46,"4","CCDC71L"
1.12587999623889e-50,1.08444674691546,0.734,0.347,6.13514527550494e-46,"4","CTSH"
1.1879843944246e-50,4.42148686375362,0.225,0.006,6.47356456209855e-46,"4","GRAMD2B"
1.36223464548864e-50,0.746353890756735,0.782,0.352,7.42308903019668e-46,"4","HNRNPD"
1.77534139235493e-50,1.02204779344296,0.731,0.286,9.67419031522051e-46,"4","SLCO3A1"
2.06499105170501e-50,1.74077836777213,0.386,0.092,1.12525492389509e-45,"4","TDO2"
2.28432778301901e-50,4.11763261256072,0.21,0.006,1.24477589552272e-45,"4","RIPOR1"
2.30962024456645e-50,9.55645473400582,0.202,0,1.25855826366915e-45,"4","AC093772.1"
4.04792116048037e-50,1.1475367579966,0.573,0.204,2.20579319876896e-45,"4","CXXC5"
4.08508807735587e-50,0.857310515470048,0.623,0.257,2.22604619511276e-45,"4","TRIM8"
4.14548516004581e-50,0.888891559106569,0.397,0.102,2.25895777341216e-45,"4","PLEKHA4"
5.18313987856981e-50,3.53358605961318,0.235,0.01,2.82439658263026e-45,"4","MFSD14C"
6.09594268494852e-50,0.722070908346275,0.643,0.258,3.32180108788215e-45,"4","SRPRA"
7.1520242454011e-50,3.37187232260156,0.214,0.011,3.89728105180397e-45,"4","SMIM30"
1.29134303096492e-49,0.747834345921746,0.516,0.179,7.03678644433403e-45,"4","NUMA1"
1.35673867056787e-49,0.827131174987277,0.537,0.198,7.39314036365842e-45,"4","CEP350"
1.55724779529114e-49,0.95303098880401,0.601,0.224,8.48575468610045e-45,"4","PPP1R14B"
1.64505863746235e-49,0.926015720707084,0.663,0.258,8.96425352725982e-45,"4","FARP1"
2.52087334664481e-49,0.770391780366472,0.695,0.28,1.37367430405369e-44,"4","IK"
2.53818502037129e-49,0.711332613123889,0.725,0.325,1.38310778130072e-44,"4","PA2G4"
2.93014066696116e-49,0.815805658530887,0.719,0.308,1.59669225224048e-44,"4","PCM1"
3.28898304642982e-49,0.811758628415769,0.919,0.544,1.79223264166054e-44,"4","DDX17"
3.77234645016654e-49,0.365794422268669,0.994,0.959,2.05562702762475e-44,"4","RPS24"
3.85319747727349e-49,5.98535347328512,0.203,0.002,2.09968436931587e-44,"4","TMEM250"
7.05747509205886e-49,0.777607247266946,0.842,0.417,3.84575932716472e-44,"4","GNAI2"
9.06666313201588e-49,0.868611853576626,0.589,0.216,4.94060607389809e-44,"4","METRN"
1.01063470717321e-48,1.44814754729671,0.372,0.087,5.50715064632826e-44,"4","PAXBP1"
1.09421486952245e-48,9.53864945099565,0.195,0,5.96259566700172e-44,"4","TENT2"
1.09421524073803e-48,9.55876153139175,0.195,0,5.96259768982968e-44,"4","EIF3J-DT"
1.09530718134989e-48,0.783052250775566,0.507,0.168,5.96854789261181e-44,"4","EVL"
1.44814081249822e-48,0.849577249887218,0.629,0.234,7.89120891546533e-44,"4","ABCF1"
2.00612108088506e-48,0.824591105305896,0.698,0.296,1.09317549939589e-43,"4","PTPRA"
2.202387869305e-48,0.752373202297336,0.584,0.222,1.20012519774168e-43,"4","CCT2"
2.27541667620601e-48,0.996101170237521,0.565,0.194,1.23992005519818e-43,"4","XAF1"
2.28873612300613e-48,0.605206269459544,0.626,0.256,1.2471780881485e-43,"4","CCDC47"
3.93905526665388e-48,10.9597209584003,0.193,0,2.14646999590503e-43,"4","ABCF2.1"
4.38610144421939e-48,0.792608557466167,0.526,0.183,2.39007439898403e-43,"4","MAZ"
5.00043416100158e-48,0.970542640917,0.522,0.161,2.72483658301298e-43,"4","MPHOSPH10"
5.03039262474536e-48,0.678293071458574,0.944,0.688,2.74116154907624e-43,"4","CALR"
7.46655129357915e-48,11.1966098845514,0.192,0,4.06867313089715e-43,"4","CSKMT"
8.70734762799409e-48,1.38134479668589,0.328,0.064,4.74480786944654e-43,"4","SP110"
1.1161374673665e-47,0.423946231803231,0.998,0.912,6.08205628717355e-43,"4","MT-ND5"
1.22879834437168e-47,1.47815947903673,0.446,0.11,6.69596793815018e-43,"4","KANSL1"
1.38448713420799e-47,0.873880884825697,0.857,0.453,7.54434729172619e-43,"4","ZEB2"
1.38860482119421e-47,1.27976535745744,0.352,0.082,7.56678539165152e-43,"4","PIBF1"
1.95772931976039e-47,2.65096066482877,0.218,0.016,1.06680586092383e-42,"4","WASHC5"
2.01683083857528e-47,0.835002032263705,0.622,0.232,1.09901146055644e-42,"4","PPIL4"
2.28375147721003e-47,0.981652731063488,0.555,0.202,1.24446185496129e-42,"4","TUBA1C"
2.34996263759352e-47,1.32039614165691,0.826,0.516,1.28054164047746e-42,"4","MGP"
2.6350426134922e-47,0.806988047651937,0.702,0.299,1.43588742094417e-42,"4","GOLGA2"
2.67759231314326e-47,8.75040460422594,0.19,0,1.45907360327802e-42,"4","ENTR1"
2.93571247336881e-47,1.24165523507728,0.288,0.043,1.59972844098813e-42,"4","RNASE4"
3.06286066910751e-47,0.701043398057869,0.791,0.382,1.66901403581007e-42,"4","EPHX1"
3.24752944376285e-47,1.54244319280184,0.373,0.085,1.76964374449525e-42,"4","DDX39B"
3.5205921113046e-47,0.736348444273679,0.64,0.26,1.9184410532921e-42,"4","CCT6A"
4.00354464537426e-47,1.42597872261703,0.523,0.167,2.18161154815734e-42,"4","IGF1"
4.67234422790768e-47,0.92838202010015,0.642,0.255,2.54605381667145e-42,"4","PAK2"
6.42976690217489e-47,4.35859595031518,0.194,0.005,3.50370858033314e-42,"4","RIOX2"
6.45214848717919e-47,0.746346801152969,0.903,0.535,3.51590475363369e-42,"4","CAST"
8.13777693399993e-47,4.24053698854113,0.21,0.006,4.43443740687524e-42,"4","MRE11"
8.94956829399114e-47,1.00140751488749,0.647,0.256,4.87679875476165e-42,"4","TRIP11"
9.84060695029434e-47,1.00901707997078,0.536,0.199,5.36234353935439e-42,"4","IER5L"
1.03008178688889e-46,1.10949110584151,0.401,0.112,5.61312167311496e-42,"4","N4BP1"
1.37833787063457e-46,0.887254171512971,0.734,0.337,7.51083872466188e-42,"4","HSPD1"
1.39914298099557e-46,0.668866673896021,0.585,0.236,7.62420993204104e-42,"4","USP34"
1.6822871686282e-46,0.664848932837263,0.551,0.185,9.16711923928878e-42,"4","TTC14"
2.08753904235349e-46,4.05785783203223,0.199,0.006,1.13754177495926e-41,"4","MRM2"
2.39613376367055e-46,0.640457019715138,0.623,0.245,1.30570121049935e-41,"4","PHF14"
2.62262108738041e-46,0.570265702625045,0.715,0.312,1.42911868293533e-41,"4","CDC37"
2.70422503748414e-46,1.08779911499263,0.532,0.16,1.47358630742586e-41,"4","CSNK2A1"
3.69275537938455e-46,0.858909541078171,0.503,0.176,2.01225626133423e-41,"4","GATAD1"
4.20313703201059e-46,0.960799716097699,0.565,0.184,2.29037343148321e-41,"4","TRIM47"
5.30491134199055e-46,0.93573838362443,0.532,0.177,2.89075228847749e-41,"4","CEBPZ"
6.12923527117858e-46,0.854604799000007,0.494,0.173,3.33994288397063e-41,"4","ANK2"
6.80140716467014e-46,0.719822162584564,0.911,0.56,3.70622279217205e-41,"4","NCL"
1.01094658018336e-45,0.753617471142001,0.825,0.431,5.50885010473519e-41,"4","FAM114A1"
1.03746158649968e-45,0.666686705189451,0.615,0.244,5.65333567715408e-41,"4","MAP2K2"
1.07310414051215e-45,5.61277722490278,0.195,0.002,5.84755908247881e-41,"4","ABRAXAS1"
1.43031192387923e-45,0.876230031693115,0.933,0.773,7.7940557356027e-41,"4","VCAN"
1.54539741955209e-45,0.652569606310522,0.969,0.761,8.42117961862325e-41,"4","HSP90AB1"
2.01294166761129e-45,0.625857222146551,0.832,0.409,1.09689217351474e-40,"4","SF1"
2.03510265749922e-45,0.884309982423063,0.628,0.235,1.10896814012447e-40,"4","CFAP97"
4.91946114329885e-45,0.935497559914937,0.486,0.157,2.68071276620641e-40,"4","CCDC88A"
4.9424238123792e-45,1.39560202066897,0.356,0.08,2.69322558384167e-40,"4","SAMD1"
5.30696226725466e-45,0.707104128345644,0.785,0.388,2.89186987867241e-40,"4","XRCC5"
5.31099558099221e-45,0.919192059886221,0.731,0.314,2.89406771199428e-40,"4","SLC25A37"
5.6267787920231e-45,0.932540040912318,0.493,0.158,3.06614429934923e-40,"4","SMC5"
6.46458299270371e-45,1.40954426382114,0.323,0.065,3.52268056438411e-40,"4","SLFN12"
6.96069205142882e-45,1.19857940793542,0.622,0.241,3.79302031266459e-40,"4","HAS2"
8.12647813675641e-45,10.4786033779123,0.181,0,4.4282804662813e-40,"4","DEPP1"
9.63930441180163e-45,0.768181664923897,0.631,0.25,5.25264976007894e-40,"4","ROCK2"
1.02491327762588e-44,0.886004358423852,0.449,0.145,5.58495743243892e-40,"4","FAM208B"
1.47706033537365e-44,0.957493294548871,0.496,0.166,8.0487971795181e-40,"4","ZFYVE16"
1.52871353861007e-44,11.5620145320042,0.18,0,8.33026581459398e-40,"4","COP1"
1.6012421797771e-44,1.99559965658266,0.351,0.075,8.72548888604137e-40,"4","CARMN"
1.6752964308704e-44,1.55490042505536,0.317,0.062,9.12902531109898e-40,"4","RGS22"
2.0997833111427e-44,0.684482821683059,0.496,0.172,1.14421392190788e-39,"4","VPS36"
2.67814070977341e-44,0.45761031740094,0.992,0.897,1.45937243556973e-39,"4","RPL30"
2.77465190952717e-44,0.722441245124537,0.722,0.322,1.51196331853954e-39,"4","MXRA7"
2.87970987731431e-44,0.727372404720453,0.454,0.153,1.56921150634611e-39,"4","PDCD7"
3.54692659092912e-44,0.747965898718465,0.639,0.259,1.9327912379291e-39,"4","TAF1D"
4.28452911517015e-44,0.835556277230488,0.621,0.239,2.33472560543852e-39,"4","PRKDC"
4.38855270069211e-44,0.761613432515482,0.53,0.186,2.39141013766115e-39,"4","KRR1"
4.93840232835595e-44,0.744091592800201,0.53,0.206,2.69103419676773e-39,"4","TTC37"
5.17101575037951e-44,0.945678276554717,0.439,0.144,2.8177899026968e-39,"4","PPFIA1"
5.25644720688036e-44,5.48672775720845,0.186,0.002,2.86434321197324e-39,"4","CCNQ"
6.9501486153451e-44,0.741295607209957,0.565,0.219,3.78727498347385e-39,"4","ADGRA2"
7.20643240496066e-44,0.733469287842816,0.546,0.202,3.92692914611116e-39,"4","SLC2A4RG"
8.19590883524255e-44,0.731242727492301,0.634,0.266,4.46611464250037e-39,"4","TMF1"
8.75734020278129e-44,0.884485952184442,0.503,0.165,4.77204982329958e-39,"4","PKN2"
8.78419381147647e-44,1.16108359176421,0.39,0.094,4.78668289174976e-39,"4","CFB"
9.57282303884075e-44,2.8046439907577,0.225,0.015,5.2164227303251e-39,"4","RETREG3"
1.4065728537866e-43,0.796514259920352,0.577,0.211,7.66469679485395e-39,"4","SUGT1"
1.90237095285352e-43,10.9567420896457,0.175,0,1.03663997962894e-38,"4","AC048341.1"
1.98418608288502e-43,0.749527766575627,0.473,0.145,1.08122268028571e-38,"4","FAM118A"
2.04290931735747e-43,1.48982366049582,0.601,0.304,1.11322214521443e-38,"4","EGFL6"
2.25831162842563e-43,1.08264527567743,0.445,0.141,1.23059917256169e-38,"4","PLA2R1"
2.35335627092765e-43,0.853703253075736,0.484,0.157,1.28239089915389e-38,"4","ZNF652"
2.50996423029545e-43,0.789392841708037,0.62,0.243,1.3677297083726e-38,"4","ARFGAP3"
2.74064344792708e-43,0.624184081717043,0.645,0.282,1.49343142764442e-38,"4","U2SURP"
2.82620154937501e-43,0.776215360587042,0.558,0.209,1.54005374828543e-38,"4","ZKSCAN1"
3.15628936393738e-43,1.08053649959861,0.347,0.096,1.71992520019676e-38,"4","RBM28"
3.57929494585409e-43,2.84230029666003,0.218,0.015,1.95042940189481e-38,"4","RTL8B"
3.90966180460616e-43,0.726011891130935,0.828,0.47,2.13045291056599e-38,"4","RAB13"
4.01512710659123e-43,0.769600130363534,0.607,0.255,2.18792306292369e-38,"4","PHC2"
4.68257640032457e-43,0.700556610117841,0.617,0.24,2.55162953206487e-38,"4","CFDP1"
6.64410397216585e-43,1.06151911387748,0.374,0.106,3.62050513651262e-38,"4","NOL8"
7.82385826205368e-43,0.800802939183813,0.451,0.151,4.26337684415829e-38,"4","GIGYF2"
1.02946492807972e-42,0.750713413185465,0.593,0.233,5.609760286092e-38,"4","ZNF638"
1.12670264330968e-42,0.713313627219072,0.592,0.245,6.13962804392312e-38,"4","IFNAR1"
1.21460115371283e-42,1.03499959385079,0.415,0.117,6.61860460681194e-38,"4","SRFBP1"
1.31257521532403e-42,0.764808833369432,0.732,0.324,7.15248486334372e-38,"4","ANKRD11"
1.3267252957003e-42,1.48272030369314,0.286,0.053,7.22959148133009e-38,"4","GOLGA8A"
1.50258999604666e-42,0.785166349884546,0.621,0.247,8.18791340645746e-38,"4","PHF3"
1.64655180914005e-42,0.675590262360156,0.502,0.181,8.97239011836594e-38,"4","ACIN1"
1.82449878859129e-42,0.64636540016454,0.665,0.274,9.94205879879165e-38,"4","PJA2"
1.89723932532673e-42,0.635328012340537,0.701,0.302,1.03384365315704e-37,"4","BRD4"
2.19265584590215e-42,1.192190979188,0.382,0.101,1.194822023549e-37,"4","CHD8"
2.34379993686244e-42,9.75395278985276,0.171,0,1.27718346159508e-37,"4","DELE1"
2.85893274268309e-42,0.935841052280008,0.465,0.153,1.55788963014287e-37,"4","MAML2"
2.88463066113548e-42,0.768402499902427,0.486,0.158,1.57189293986595e-37,"4","NDUFV3"
3.90012848917124e-42,0.583122899748549,0.811,0.409,2.12525801631919e-37,"4","PIK3R1"
4.05525655522178e-42,1.23579422857435,0.619,0.286,2.20979040207145e-37,"4","KCNQ1OT1"
4.15787774442806e-42,0.795759291086652,0.548,0.19,2.26571074049374e-37,"4","R3HDM2"
4.22601882378046e-42,0.791424078440548,0.492,0.174,2.30284217745445e-37,"4","XRN1"
4.58246095357262e-42,0.919292837328482,0.464,0.145,2.49707462282079e-37,"4","AP3B1"
4.82318557567832e-42,0.986142574325887,0.411,0.123,2.62825028389863e-37,"4","CDC42BPB"
5.41994032557334e-42,5.19605143768084,0.184,0.002,2.95343388221142e-37,"4","EEF1AKMT1"
5.51606359684735e-42,0.637240802690943,0.579,0.233,3.00581337519406e-37,"4","WASL"
5.66859576311566e-42,0.557251377654309,0.659,0.272,3.08893120323698e-37,"4","NFIX"
5.79907851736115e-42,0.728153336001324,0.761,0.38,3.16003386568044e-37,"4","ENAH"
6.04066564193025e-42,1.10257138653806,0.312,0.058,3.29167952160063e-37,"4","C18orf32"
6.15914585326055e-42,0.791753469099716,0.658,0.282,3.35624175835874e-37,"4","MYOF"
6.29490075748497e-42,0.793585664491469,0.509,0.174,3.43021732076871e-37,"4","PITPNB"
1.18610596802177e-41,0.739988433558835,0.671,0.287,6.46332864094425e-37,"4","SPAG9"
1.24367891896964e-41,0.770082061910057,0.574,0.212,6.77705516524938e-37,"4","RFC1"
1.26349193265493e-41,3.5204659324389,0.195,0.009,6.88502023942324e-37,"4","PLPBP"
1.48984910567073e-41,0.651863638495937,0.871,0.477,8.11848574662095e-37,"4","DDX24"
1.53128005239376e-41,10.8931791664556,0.168,0,8.34425126150405e-37,"4","CTBP1-DT"
1.53128005239376e-41,11.216981711063,0.168,0,8.34425126150405e-37,"4","OTULINL"
1.6332851150392e-41,0.609969204192142,0.672,0.321,8.90009724887161e-37,"4","VCL"
1.86389891625457e-41,0.780524958181428,0.679,0.298,1.01567579744544e-36,"4","SULF2"
1.8853440203265e-41,0.784594169756929,0.487,0.17,1.02736166355632e-36,"4","RUFY3"
2.06093454406381e-41,0.867588082858815,0.381,0.113,1.12304445175125e-36,"4","KIN"
2.12597789265458e-41,0.969492511466481,0.499,0.148,1.15848787326534e-36,"4","NUTM2B-AS1"
2.36502507667121e-41,0.867698623145132,0.669,0.275,1.28874946477968e-36,"4","PARP14"
2.5323792053855e-41,0.709135415934049,0.649,0.274,1.37994407659867e-36,"4","ACTN4"
2.85908961844405e-41,10.6379529544392,0.167,0,1.55797511488253e-36,"4","TENT4B"
3.26144840235655e-41,0.642507310729087,0.57,0.216,1.77722846341213e-36,"4","APPL1"
3.58710973796045e-41,0.871845543405452,0.487,0.168,1.95468783840941e-36,"4","NSD1"
